debugE2CP8B:debug0CH2ZV,28,1544077616993,"{""Rating"": ""39"", ""ReactionTime"": 1078, ""TrialName"": ""CubeOnWood4DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 24}"
debugE2CP8B:debug0CH2ZV,29,1544077618314,"{""Rating"": ""38"", ""ReactionTime"": 1320, ""TrialName"": ""CylOnFoam3DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 25}"
debugE2CP8B:debug0CH2ZV,30,1544077619590,"{""Rating"": ""36"", ""ReactionTime"": 1275, ""TrialName"": ""SphereOnPlate1DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 26}"
debugE2CP8B:debug0CH2ZV,31,1544077620718,"{""Rating"": ""39"", ""ReactionTime"": 1128, ""TrialName"": ""CylOnFoam2DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 27}"
debugE2CP8B:debug0CH2ZV,32,1544077621886,"{""Rating"": ""37"", ""ReactionTime"": 1168, ""TrialName"": ""SphereOnWood0DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 28}"
debugE2CP8B:debug0CH2ZV,33,1544077623135,"{""Rating"": ""41"", ""ReactionTime"": 1248, ""TrialName"": ""CylOnWood5DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 29}"
debugE2CP8B:debug0CH2ZV,34,1544077624364,"{""Rating"": ""38"", ""ReactionTime"": 1228, ""TrialName"": ""CylOnPlate0DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 30}"
debugE2CP8B:debug0CH2ZV,35,1544077625637,"{""Rating"": ""40"", ""ReactionTime"": 1271, ""TrialName"": ""CylOnWood3DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 31}"
debugE2CP8B:debug0CH2ZV,36,1544077626793,"{""Rating"": ""38"", ""ReactionTime"": 1154, ""TrialName"": ""CubeOnFoam1DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 32}"
debugE2CP8B:debug0CH2ZV,37,1544077627938,"{""Rating"": ""37"", ""ReactionTime"": 1144, ""TrialName"": ""CubeOnPlate2DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 33}"
debugE2CP8B:debug0CH2ZV,38,1544077629053,"{""Rating"": ""43"", ""ReactionTime"": 1113, ""TrialName"": ""CubeOnPlate3DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 34}"
debugE2CP8B:debug0CH2ZV,39,1544077630157,"{""Rating"": ""43"", ""ReactionTime"": 1102, ""TrialName"": ""SphereOnFoam4DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 35}"
debugE2CP8B:debug0CH2ZV,40,1544077631324,"{""Rating"": ""40"", ""ReactionTime"": 1165, ""TrialName"": ""SphereOnWood1DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 36}"
debugE2CP8B:debug0CH2ZV,41,1544077632517,"{""Rating"": ""41"", ""ReactionTime"": 1192, ""TrialName"": ""SphereOnWood2DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 37}"
debugE2CP8B:debug0CH2ZV,42,1544077634872,"{""Rating"": ""43"", ""ReactionTime"": 2354, ""TrialName"": ""SphereOnFoam2DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 38}"
debugE2CP8B:debug0CH2ZV,43,1544077637943,"{""Rating"": ""40"", ""ReactionTime"": 3070, ""TrialName"": ""CylOnFoam1DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 39}"
debugE2CP8B:debug0CH2ZV,44,1544077680243,"{""Rating"": ""39"", ""ReactionTime"": 42299, ""TrialName"": ""CylOnFoam0DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 40}"
debugE2CP8B:debug0CH2ZV,45,1544077682935,"{""Rating"": ""70"", ""ReactionTime"": 2690, ""TrialName"": ""CubeOnPlate0DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 41}"
debugE2CP8B:debug0CH2ZV,46,1544077682944,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debugE2CP8B:debug0CH2ZV,47,1544077755084,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,0,1544106989944,"{""phase"": ""INSTRUCTQUIZ"", ""answer"": ""loudness"", ""question"": ""featureAttend""}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,1,1544106989944,"{""phase"": ""INSTRUCTQUIZ"", ""answer"": ""wood"", ""question"": ""constantObj""}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,2,1544106989944,"{""phase"": ""INSTRUCTQUIZ"", ""answer"": ""second"", ""question"": ""densOrder""}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,3,1544107001399,"{""Rating"": ""29"", ""ReactionTime"": 0, ""TrialName"": 2, ""IsInstruction"": true, ""TrialOrder"": 2}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,4,1544107017835,"{""Rating"": ""71"", ""ReactionTime"": 11201, ""TrialName"": ""CylOnPlate1DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 0}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,5,1544107021551,"{""Rating"": ""24"", ""ReactionTime"": 3715, ""TrialName"": ""CylOnWood3DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 1}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,6,1544107026603,"{""Rating"": ""9"", ""ReactionTime"": 5052, ""TrialName"": ""CylOnFoam2DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 2}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,7,1544107031193,"{""Rating"": ""77"", ""ReactionTime"": 4589, ""TrialName"": ""CubeOnPlate0DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 3}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,8,1544107035541,"{""Rating"": ""31"", ""ReactionTime"": 4347, ""TrialName"": ""SphereOnWood2DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 4}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,9,1544107044561,"{""Rating"": ""32"", ""ReactionTime"": 9019, ""TrialName"": ""CubeOnWood2DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 5}"
